Color Name,Brand,tier,has_color_word,word_count,char_length,avg_word_rarity,has_place_word
Cheerful Tangerine,Behr,Mass-Market,False,2,18,2.4255e-06,False
Mandarin,Behr,Mass-Market,False,1,8,3.31e-06,False
Japanese Koi,Behr,Mass-Market,False,2,12,3.2885e-05,True
Frosty Melon,Behr,Mass-Market,False,2,12,1.8349999999999998e-06,False
Peche,Behr,Mass-Market,False,1,5,4.9e-08,False
Tropical Fruit,Behr,Mass-Market,False,2,14,2.6150000000000002e-05,False
Dainty Apricot,Behr,Mass-Market,False,2,14,1.0625e-06,False
Fuzzy Peach,Behr,Mass-Market,True,2,11,5.18e-06,False
Bergamot Orange,Behr,Mass-Market,True,2,15,2.0952e-05,False
Construction Zone,Behr,Mass-Market,False,2,17,7.290000000000001e-05,False
White Grapefruit,Behr,Mass-Market,True,2,16,0.00016274,False
Sour Tarts,Behr,Mass-Market,False,2,10,4.2725e-06,False
Vitamin C,Behr,Mass-Market,False,2,9,0.0001121,False
Citrus Punch,Behr,Mass-Market,False,2,12,1.235e-05,False
Florida Sunrise,Behr,Mass-Market,False,2,15,3.2055000000000004e-05,False
Toucan,Behr,Mass-Market,False,1,6,2.29e-07,False
Acapulco Sun,Behr,Mass-Market,False,2,12,4.6988000000000005e-05,False
Cheese Powder,Behr,Mass-Market,False,2,13,2.75e-05,False
Peach Glow,Behr,Mass-Market,True,2,10,7.010000000000001e-06,False
Mango Nectar,Behr,Mass-Market,False,2,12,2.705e-06,False
Mango Tango,Behr,Mass-Market,False,2,11,3.715e-06,False
Cheese Puff,Behr,Mass-Market,False,2,11,2.0375e-05,False
Exotic Blossom,Behr,Mass-Market,False,2,14,6.15e-06,False
Joyful Orange,Behr,Mass-Market,True,2,13,2.2105e-05,False
Papaya Sorbet,Behr,Mass-Market,False,2,13,5.89e-07,False
Golden Nectar,Behr,Mass-Market,True,2,13,2.429e-05,False
Marsh Marigold,Behr,Mass-Market,False,2,14,3.9860000000000005e-06,False
Equatorial,Behr,Mass-Market,False,1,10,1.62e-06,False
Solar Storm,Behr,Mass-Market,False,2,11,3.98e-05,False
Splendor Gold,Behr,Mass-Market,True,2,13,7.455999999999999e-05,False
Blazing Bonfire,Behr,Mass-Market,False,2,15,2.58e-06,False
Glass Of Milk,Behr,Mass-Market,False,3,13,0.0084055,False
Yogurt,Behr,Mass-Market,False,1,6,4.27e-06,False
Vanilla Ice Cream,Behr,Mass-Market,True,3,17,4.954e-05,False
Banana Mania,Behr,Mass-Market,False,2,12,6.375000000000001e-06,False
Yellow Jubilee,Behr,Mass-Market,True,2,14,2.5875e-05,False
Smiley Face,Behr,Mass-Market,False,2,11,0.000142255,False
Extreme Yellow,Behr,Mass-Market,True,2,14,4.4399999999999995e-05,False
Honey Infusion,Behr,Mass-Market,False,2,14,1.2675e-05,False
September Morning,Behr,Mass-Market,False,2,17,0.0001775,False
Sunflower Seed,Behr,Mass-Market,False,2,14,1.2845e-05,False
Egg Cream,Behr,Mass-Market,True,2,9,3.5249999999999996e-05,False
Fuzzy Duckling,Behr,Mass-Market,False,2,14,2.4635000000000002e-06,False
Soft Boiled,Behr,Mass-Market,False,2,11,2.6345e-05,False
Sunny Side Up,Behr,Mass-Market,False,3,13,0.0009258999999999999,False
Summer Bliss,Behr,Mass-Market,False,2,12,8.8015e-05,False
Gold Thread,Behr,Mass-Market,True,2,11,8.774999999999999e-05,False
Polka Dot Skirt,Behr,Mass-Market,False,3,15,7.3e-06,False
Surfboard Yellow,Behr,Mass-Market,True,2,16,2.4823e-05,False
Little Sun Dress,Behr,Mass-Market,False,3,16,0.0002376,False
Bling Bling,Behr,Mass-Market,False,2,11,1.62e-06,False
Midsummer Gold,Behr,Mass-Market,True,2,14,7.4645e-05,False
Soft Buttercup,Behr,Mass-Market,False,2,14,2.4258499999999998e-05,False
Sweet As Honey,Behr,Mass-Market,False,3,14,0.0019982333333333335,False
Roasted Corn,Behr,Mass-Market,False,2,12,1.0435000000000001e-05,False
Spirited Yellow,Behr,Mass-Market,True,2,15,2.6275e-05,False
Squash Blossom,Behr,Mass-Market,False,2,14,4.22e-06,False
English Daisy,Behr,Mass-Market,False,2,13,8.0515e-05,True
Laser Lemon,Behr,Mass-Market,False,2,11,1.42e-05,False
Lemon White,Behr,Mass-Market,True,2,11,0.0001683,False
Meringue,Behr,Mass-Market,False,1,8,6.17e-07,False
Rite Of Spring,Behr,Mass-Market,False,3,14,0.008395823333333333,False
Rise And Shine,Behr,Mass-Market,False,3,14,0.008593133333333334,False
Upbeat,Behr,Mass-Market,False,1,6,3.39e-06,False
Buzz-in,Behr,Mass-Market,False,1,7,1.12e-05,False
Unmellow Yellow,Behr,Mass-Market,True,2,15,2.45e-05,False
Effervescent,Behr,Mass-Market,False,1,12,3.24e-07,False
Natural Light,Behr,Mass-Market,False,2,13,0.0001715,False
Firefly,Behr,Mass-Market,False,1,7,1.35e-06,False
Storm Lightning,Behr,Mass-Market,False,2,15,3.115e-05,False
Solar Energy,Behr,Mass-Market,False,2,12,0.00010195000000000001,False
Radiant Sun,Behr,Mass-Market,False,2,11,4.8195e-05,False
Solarium,Behr,Mass-Market,False,1,8,1.62e-07,False
Flashpoint,Behr,Mass-Market,False,1,10,6.92e-07,False
Lantern Light,Behr,Mass-Market,False,2,13,0.000109035,False
Lily Bulb,Behr,Mass-Market,False,2,9,6.74e-06,False
Pineapple Crush,Behr,Mass-Market,False,2,15,9.3e-06,False
Green Papaya,Behr,Mass-Market,True,2,12,6.787050000000001e-05,False
Sulfur Yellow,Behr,Mass-Market,True,2,13,2.5845e-05,False
Sweet And Sour,Behr,Mass-Market,False,3,14,0.008596296666666668,False
Tart Gelato,Behr,Mass-Market,False,2,11,1.4715e-06,False
Lime Bright,Behr,Mass-Market,False,2,11,2.397e-05,False
Pear Cider,Behr,Mass-Market,False,2,10,3.055e-06,False
Starfruit,Behr,Mass-Market,False,1,9,2.63e-08,False
Midori,Behr,Mass-Market,False,1,6,3.8e-07,False
Margarita,Behr,Mass-Market,False,1,9,2e-06,False
Luscious Lime,Behr,Mass-Market,False,2,13,4.1085e-06,False
Admiration,Behr,Mass-Market,False,1,10,3.89e-06,False
Invigorating,Behr,Mass-Market,False,1,12,5.37e-07,False
Reviving Green,Behr,Mass-Market,True,2,14,6.8275e-05,False
Lime Tree,Behr,Mass-Market,False,2,9,3.902e-05,False
Anime,Behr,Mass-Market,False,1,5,1.82e-05,False
Green Neon,Behr,Mass-Market,True,2,10,6.9685e-05,False
Venom,Behr,Mass-Market,False,1,5,3.72e-06,False
Bit Of Lime,Behr,Mass-Market,False,3,11,0.008447080000000001,False
May Apple,Behr,Mass-Market,False,2,9,0.00050625,False
Green Charm,Behr,Mass-Market,True,2,11,7.41e-05,False
Spring Grass,Behr,Mass-Market,False,2,12,5.36e-05,False
Go Go Lime,Behr,Mass-Market,False,3,10,0.0007157466666666666,False
Laser,Behr,Mass-Market,False,1,5,1.58e-05,False
Lazy Lizard,Behr,Mass-Market,False,2,11,1.0835e-05,False
Budding Leaf,Behr,Mass-Market,False,2,12,9.255e-06,False
Iced Green Apple,Behr,Mass-Market,True,3,16,6.512666666666667e-05,False
Tonic,Behr,Mass-Market,False,1,5,2.45e-06,False
Soda Pop,Behr,Mass-Market,False,2,8,4.255e-05,False
Citrus Peel,Behr,Mass-Market,False,2,11,5.055e-06,False
Fresh Apple,Behr,Mass-Market,False,2,11,6.255e-05,False
Sassy Grass,Behr,Mass-Market,False,2,11,1.2810000000000001e-05,False
Moths Wing,Behr,Mass-Market,False,2,10,2.116e-05,False
Praying Mantis,Behr,Mass-Market,False,2,14,5.5299999999999996e-06,False
Chameleon Skin,Behr,Mass-Market,False,2,14,4.128e-05,False
Cricket Field,Behr,Mass-Market,False,2,13,9.925e-05,False
Lazy Caterpillar,Behr,Mass-Market,False,2,16,9.9e-06,False
Salamander,Behr,Mass-Market,False,1,10,5.75e-07,False
Sun Valley,Behr,Mass-Market,False,2,10,7.290000000000001e-05,False
Magic Mint,Behr,Mass-Market,True,2,10,3.291e-05,False
Misted Fern,Behr,Mass-Market,False,2,11,9.716e-07,False
Irish Folklore,Behr,Mass-Market,False,2,14,1.8895e-05,False
Four Leaf Clover,Behr,Mass-Market,False,3,16,0.00011929666666666666,False
Gleeful,Behr,Mass-Market,False,1,7,2.69e-07,False
Springview Green,Behr,Mass-Market,True,2,16,6.75e-05,False
Luck Of The Irish,Behr,Mass-Market,False,4,17,0.019729,False
Frostini,Behr,Mass-Market,False,1,8,0.0,False
Chilled Mint,Behr,Mass-Market,True,2,12,5.7050000000000004e-06,False
Mint Parfait,Behr,Mass-Market,True,2,12,4.311e-06,False
Young Green,Behr,Mass-Market,True,2,11,0.00020199999999999998,False
Garden Stroll,Behr,Mass-Market,False,2,13,3.1185e-05,False
Lawn Party,Behr,Mass-Market,False,2,10,0.00015927499999999998,False
Park Picnic,Behr,Mass-Market,False,2,11,7.5655e-05,False
Mischievous,Behr,Mass-Market,False,1,11,1.41e-06,False
End Of The Rainbow,Behr,Mass-Market,False,4,18,0.019822674999999998,False
Folk Tale,Behr,Mass-Market,False,2,9,1.8049999999999998e-05,False
Good Luck,Behr,Mass-Market,False,2,9,0.00070065,False
Winter Shamrock,Behr,Mass-Market,False,2,15,3.91705e-05,False
Clover Patch,Behr,Mass-Market,False,2,12,9.045e-06,False
Paradise Of Greenery,Behr,Mass-Market,False,3,20,0.008371730666666667,False
Pondscape,Behr,Mass-Market,False,1,9,0.0,False
Spearmints,Behr,Mass-Market,False,1,10,0.0,False
Shanghai Jade,Behr,Mass-Market,True,2,13,8.514999999999999e-06,False
Willow Hedge,Behr,Mass-Market,False,2,12,5.199999999999999e-06,False
Lily Pads,Behr,Mass-Market,False,2,9,7.4e-06,False
Solitary Tree,Behr,Mass-Market,False,2,13,3.8085e-05,False
Grasslands,Behr,Mass-Market,False,1,10,8.91e-07,False
Spring Frost,Behr,Mass-Market,False,2,12,4.6055e-05,False
Crystal Rapids,Behr,Mass-Market,False,2,14,1.4735e-05,False
Tropical Trail,Behr,Mass-Market,False,2,14,2.165e-05,False
Menthol,Behr,Mass-Market,False,1,7,5.89e-07,False
Shamrock Green,Behr,Mass-Market,True,2,14,6.787050000000001e-05,False
Exquisite Emerald,Behr,Mass-Market,True,2,17,4.025e-06,False
Crown Jewel,Behr,Mass-Market,False,2,11,2.0545e-05,False
Summer House,Behr,Mass-Market,False,2,12,0.0003415,False
Aqua Wish,Behr,Mass-Market,False,2,9,7.6845e-05,False
Green Parakeet,Behr,Mass-Market,True,2,14,6.7651e-05,False
Kauai,Behr,Mass-Market,False,1,5,7.59e-07,False
Enchanted Wells,Behr,Mass-Market,False,2,15,1.0274999999999999e-05,False
Fairy Queen,Behr,Mass-Market,False,2,11,4.2199999999999996e-05,False
Sparkling Emerald,Behr,Mass-Market,True,2,17,3.805e-06,False
Shimmering Pool,Behr,Mass-Market,False,2,15,2.38665e-05,False
Clear Aqua,Behr,Mass-Market,False,2,10,9.034499999999999e-05,False
Fish Pond,Behr,Mass-Market,False,2,9,4.4475000000000004e-05,False
March Aquamarine,Behr,Mass-Market,False,2,16,9.1162e-05,False
Water Park,Behr,Mass-Market,False,2,10,0.000238,False
Esmeralda,Behr,Mass-Market,False,1,9,5.89e-07,False
Mermaid Sea,Behr,Mass-Market,False,2,11,5.8975000000000004e-05,False
Sea Ice,Behr,Mass-Market,False,2,7,0.00010750000000000001,False
Tahitian Breeze,Behr,Mass-Market,False,2,15,3.7745e-06,False
Rainwater,Behr,Mass-Market,False,1,9,1e-06,False
Hidden Sea Glass,Behr,Mass-Market,False,3,16,7.323333333333333e-05,False
Island Aqua,Behr,Mass-Market,False,2,11,5.2345e-05,False
Tropics,Behr,Mass-Market,False,1,7,1.45e-06,False
Mystic Turquoise,Behr,Mass-Market,True,2,16,3.06e-06,False
Morning Sky,Behr,Mass-Market,False,2,11,0.00013325,False
Tropical Waterfall,Behr,Mass-Market,False,2,18,9.285e-06,False
Soft Turquoise,Behr,Mass-Market,True,2,14,2.502e-05,False
Lagoon Rock,Behr,Mass-Market,False,2,11,5.4845e-05,False
Fiji,Behr,Mass-Market,False,1,4,4.07e-06,False
Paradise Landscape,Behr,Mass-Market,False,2,18,1.87e-05,False
Caribbean Current,Behr,Mass-Market,False,2,17,9.96e-05,True
Silent Breeze,Behr,Mass-Market,False,2,13,1.772e-05,False
Serene Thought,Behr,Mass-Market,False,2,14,0.00019543000000000002,False
Sea Of Tranquility,Behr,Mass-Market,False,3,18,0.00840535,False
Paradise Sky,Behr,Mass-Market,False,2,12,3.35e-05,False
Placid Sea,Behr,Mass-Market,False,2,10,5.801e-05,False
Bella Vista,Behr,Mass-Market,False,2,11,5.315e-06,False
The Real Teal,Behr,Mass-Market,True,3,13,0.01803326,False
Niagara Mist,Behr,Mass-Market,False,2,12,3.995e-06,False
Crystal Falls,Behr,Mass-Market,False,2,13,3.39e-05,False
Cool Water Lake,Behr,Mass-Market,False,3,15,0.00017986666666666666,False
Rushing Stream,Behr,Mass-Market,False,2,14,2.5305e-05,False
High Dive,Behr,Mass-Market,False,2,9,0.0002876,False
Aruba Blue,Behr,Mass-Market,True,2,10,6.79255e-05,False
Striking,Behr,Mass-Market,False,1,8,1.58e-05,False
Ocean Front,Behr,Mass-Market,False,2,11,0.00012055,False
Blue Sarong,Behr,Mass-Market,True,2,11,6.7593e-05,False
Big Chill,Behr,Mass-Market,False,2,9,0.00024155,False
Aztec Sky,Behr,Mass-Market,False,2,9,2.688e-05,False
Yucatan,Behr,Mass-Market,False,1,7,3.98e-07,False
Hacienda Blue,Behr,Mass-Market,True,2,13,6.78015e-05,False
Mayan Treasure,Behr,Mass-Market,False,2,14,8.045e-06,False
Spacious Skies,Behr,Mass-Market,False,2,14,5.35e-06,False
Seashore Dreams,Behr,Mass-Market,False,2,15,1.9866e-05,False
Spa Blue,Behr,Mass-Market,True,2,8,7.206e-05,False
Life Force,Behr,Mass-Market,False,2,10,0.000473,False
Peaceful River,Behr,Mass-Market,False,2,14,6.305e-05,False
Deep River,Behr,Mass-Market,False,2,10,0.0001095,False
Cosmic Cobalt,Behr,Mass-Market,False,2,13,4.185e-06,False
Greek Isles,Behr,Mass-Market,False,2,11,1.77e-05,False
Mediterranean Charm,Behr,Mass-Market,False,2,19,1.1485e-05,True
Rhodes,Behr,Mass-Market,False,1,6,4.9e-06,False
Electra,Behr,Mass-Market,False,1,7,8.13e-07,False
Perfect Sky,Behr,Mass-Market,False,2,11,0.00010525,False
Brilliant Blue,Behr,Mass-Market,True,2,14,8.525e-05,False
Beacon Blue,Behr,Mass-Market,True,2,11,7.025e-05,False
First Rain,Behr,Mass-Market,False,2,10,0.00067065,False
French Porcelain,Behr,Mass-Market,False,2,16,6.3315e-05,True
Toile Blue,Behr,Mass-Market,True,2,10,6.75362e-05,False
Cornflower,Behr,Mass-Market,False,1,10,1.41e-07,False
Boat House,Behr,Mass-Market,False,2,10,0.00028215,False
Mega Blue,Behr,Mass-Market,True,2,9,7.275e-05,False
Flashy Sapphire,Behr,Mass-Market,False,2,15,2.265e-06,False
Loyal,Behr,Mass-Market,False,1,5,1.58e-05,False
Promise Keeping,Behr,Mass-Market,False,2,15,6.025e-05,False
Honest,Behr,Mass-Market,False,1,6,5.37e-05,False
Periwinkle,Behr,Mass-Market,False,1,10,2.45e-07,False
Integrity,Behr,Mass-Market,False,1,9,1.66e-05,False
Indigo Batik,Behr,Mass-Market,True,2,12,1.1935e-06,False
Tanzanite,Behr,Mass-Market,False,1,9,7.76e-08,False
Vaguely Violet,Behr,Mass-Market,True,2,14,4.935e-06,False
Garden Fairy,Behr,Mass-Market,False,2,12,3.545e-05,False
Canterbury Bells,Behr,Mass-Market,False,2,16,6.72e-06,False
Lavender Sky,Behr,Mass-Market,True,2,12,2.7625e-05,False
Pansy Garden,Behr,Mass-Market,False,2,12,2.97445e-05,False
Wild Pansy,Behr,Mass-Market,False,2,10,3.18445e-05,False
Canyon Iris,Behr,Mass-Market,False,2,11,7.435000000000001e-06,False
Imagination,Behr,Mass-Market,False,1,11,1.66e-05,False
Artistic Violet,Behr,Mass-Market,True,2,15,1.0860000000000001e-05,False
Lavender Cloud,Behr,Mass-Market,True,2,14,1.5775e-05,False
Water Hyacinth,Behr,Mass-Market,False,2,14,0.0001657685,False
Carriage Ride,Behr,Mass-Market,False,2,13,3.894e-05,False
Wizards Potion,Behr,Mass-Market,False,2,14,3.1299999999999997e-06,False
Purple Prince,Behr,Mass-Market,True,2,13,3.67e-05,False
Blissful,Behr,Mass-Market,False,1,8,1e-06,False
Air Castle,Behr,Mass-Market,False,2,10,0.0001311,False
Party Hat,Behr,Mass-Market,False,2,9,0.00017145,False
Magic Wand,Behr,Mass-Market,False,2,10,3.0225e-05,False
Unimaginable,Behr,Mass-Market,False,1,12,1.41e-06,False
Just A Fairytale,Behr,Mass-Market,False,3,16,0.00853054,False
Kings Court,Behr,Mass-Market,False,2,11,0.00014135,False
Teary Eyed,Behr,Mass-Market,False,2,10,4.906e-06,False
Confetti,Behr,Mass-Market,False,1,8,1.07e-06,False
Flower Girl,Behr,Mass-Market,False,2,11,0.00013315,False
Classic Bouquet,Behr,Mass-Market,False,2,15,2.7535e-05,False
Romantic Moment,Behr,Mass-Market,False,2,15,0.00010045,False
Classic Waltz,Behr,Mass-Market,False,2,13,2.745e-05,False
Proper Purple,Behr,Mass-Market,True,2,13,3.67e-05,False
Folklore,Behr,Mass-Market,False,1,8,3.09e-06,False
Divine Wine,Behr,Mass-Market,False,2,11,3.62e-05,False
Tibetan Temple,Behr,Mass-Market,False,2,14,1.5720000000000002e-05,False
Wild Watermelon,Behr,Mass-Market,False,2,15,3.2670000000000004e-05,False
Watermelon Punch,Behr,Mass-Market,False,2,16,1.157e-05,False
Japanese Kimono,Behr,Mass-Market,False,2,15,3.27455e-05,True
Red Coral,Behr,Mass-Market,True,2,9,0.00010812,False
Rose Marquee,Behr,Mass-Market,True,2,12,3.3805e-05,False
Powder Room,Behr,Mass-Market,False,2,11,0.0001314,False
Pompeian Red,Behr,Mass-Market,True,2,12,0.00010453155,False
Red Willow,Behr,Mass-Market,True,2,10,0.00010695000000000001,False
Forbidden Red,Behr,Mass-Market,True,2,13,0.00010906,False
Crantini,Behr,Mass-Market,False,1,8,0.0,False
Bolero,Behr,Mass-Market,False,1,6,3.09e-07,False
Spiced Wine,Behr,Mass-Market,False,2,11,2.8025e-05,False
Formal Maroon,Behr,Mass-Market,True,2,13,1.522e-05,False
So Merlot,Behr,Mass-Market,False,2,9,0.001655281,False
Haitian Flower,Behr,Mass-Market,False,2,14,1.4269999999999999e-05,False
Majestic Orchid,Behr,Mass-Market,False,2,15,2.8599999999999997e-06,False
Peru,Behr,Mass-Market,False,1,4,7.76e-06,False
Classic Berry,Behr,Mass-Market,False,2,13,3.0915e-05,False
Spiced Plum,Behr,Mass-Market,True,2,11,2.3e-06,False
Scallion,Behr,Mass-Market,False,1,8,1.12e-07,False
Tuscany Hillside,Behr,Mass-Market,False,2,16,1.905e-06,True
Green Energy,Behr,Mass-Market,True,2,12,0.00015250000000000002,False
New Bamboo,Behr,Mass-Market,False,2,10,0.0008922349999999999,False
Intoxication,Behr,Mass-Market,False,1,12,1.32e-06,False
Spring Walk,Behr,Mass-Market,False,2,11,0.0001016,False
Lima Green,Behr,Mass-Market,True,2,10,6.94e-05,False
Minted Lemon,Behr,Mass-Market,False,2,12,6.7884999999999995e-06,False
Chinese Jade,Behr,Mass-Market,True,2,12,5.4015e-05,True
Ocean Foam,Behr,Mass-Market,False,2,10,2.8065e-05,False
Sliced Cucumber,Behr,Mass-Market,False,2,15,3.145e-06,False
Whitened Sage,Behr,Mass-Market,True,2,13,3.4575e-06,False
Snowy Pine,Behr,Mass-Market,False,2,10,7.74e-06,False
Ivory Palace,Behr,Mass-Market,True,2,12,1.764e-05,False
Desert Springs,Behr,Mass-Market,False,2,14,2.125e-05,False
Simply Sage,Behr,Mass-Market,True,2,11,6.338e-05,False
Aloe Thorn,Behr,Mass-Market,False,2,10,2.085e-06,False
Lizard Green,Behr,Mass-Market,True,2,12,6.9635e-05,False
Conifer Green,Behr,Mass-Market,True,2,13,6.76945e-05,False
Pastoral,Behr,Mass-Market,False,1,8,3.47e-06,False
Royal Orchard,Behr,Mass-Market,False,2,13,3.726e-05,False
Shallot Bulb,Behr,Mass-Market,False,2,12,2.3995e-06,False
Botanical Green,Behr,Mass-Market,True,2,15,6.9045e-05,False
Alamosa Green,Behr,Mass-Market,True,2,13,6.75388e-05,False
Pesto Green,Behr,Mass-Market,True,2,11,6.78795e-05,False
Willow Grove,Behr,Mass-Market,False,2,12,6.805e-06,False
Clary Sage,Behr,Mass-Market,True,2,10,3.6815e-06,False
Moss Print,Behr,Mass-Market,False,2,10,2.1230000000000002e-05,False
Environmental,Behr,Mass-Market,False,1,13,5.01e-05,False
Whitewater Bay,Behr,Mass-Market,False,2,14,2.7247e-05,False
Summer Green,Behr,Mass-Market,True,2,12,0.00015250000000000002,False
Mild Mint,Behr,Mass-Market,True,2,9,1.061e-05,False
Frosted Jade,Behr,Mass-Market,True,2,12,3.55e-06,False
Zen,Behr,Mass-Market,False,1,3,5.01e-06,False
Green Balsam,Behr,Mass-Market,True,2,12,6.77235e-05,False
Brampton Gray,Behr,Mass-Market,True,2,13,1.4497e-05,False
Hillside Green,Behr,Mass-Market,True,2,14,6.87e-05,False
Cactus Garden,Behr,Mass-Market,False,2,13,3.0705e-05,False
Lakeside Pine,Behr,Mass-Market,False,2,13,6.93e-06,False
Congo,Behr,Mass-Market,False,1,5,5.62e-06,False
Abysse,Behr,Mass-Market,False,1,6,0.0,False
Sequoia Lake,Behr,Mass-Market,False,2,12,3.41305e-05,False
Dragonfly,Behr,Mass-Market,False,1,9,1.07e-06,False
Agave,Behr,Mass-Market,False,1,5,5.5e-07,False
Lotus Leaf,Behr,Mass-Market,False,2,10,1.0385e-05,False
Lap Pool Blue,Behr,Mass-Market,True,3,13,6.563333333333333e-05,False
Spring Stream,Behr,Mass-Market,False,2,13,6.245e-05,False
Opal Silk,Behr,Mass-Market,False,2,9,7.24e-06,False
Frozen Pond,Behr,Mass-Market,False,2,11,1.5225e-05,False
Misty Morn,Behr,Mass-Market,False,2,10,1.7849999999999999e-06,False
Salt Glaze,Behr,Mass-Market,False,2,10,2.0855e-05,False
Gallery White,Behr,Mass-Market,True,2,13,0.00017745,False
Urban Mist,Behr,Mass-Market,False,2,10,2.4690000000000002e-05,False
Verdigris,Behr,Mass-Market,False,1,9,9.33e-08,False
Atmospheric,Behr,Mass-Market,False,1,11,6.92e-06,False
Juniper Ash,Behr,Mass-Market,False,2,11,7.955000000000001e-06,False
Cameroon Green,Behr,Mass-Market,True,2,14,6.9195e-05,False
Heritage Park,Behr,Mass-Market,False,2,13,8.395000000000001e-05,False
Mountain Pine,Behr,Mass-Market,False,2,13,3.315e-05,False
Underwater,Behr,Mass-Market,False,1,10,8.32e-06,False
Caribe,Behr,Mass-Market,False,1,6,1.55e-07,False
Juniper Berries,Behr,Mass-Market,False,2,15,2.565e-06,False
Catalina Coast,Behr,Mass-Market,False,2,14,3.7635e-05,False
Atlantic Shoreline,Behr,Mass-Market,False,2,18,1.327e-05,True
Bali Bliss,Behr,Mass-Market,False,2,10,5.464999999999999e-06,False
Polaris Blue,Behr,Mass-Market,True,2,12,6.81e-05,False
Voyage,Behr,Mass-Market,False,1,6,7.76e-06,False
Venus Teal,Behr,Mass-Market,True,2,10,4.1199999999999995e-06,False
Tahoe Blue,Behr,Mass-Market,True,2,10,6.829e-05,False
Ocean Boulevard,Behr,Mass-Market,False,2,15,2.7555e-05,False
Clear Vista,Behr,Mass-Market,False,2,11,9.1565e-05,False
Harmonious,Behr,Mass-Market,False,1,10,1.41e-06,False
Oslo Blue,Behr,Mass-Market,True,2,9,6.912e-05,False
Ozone,Behr,Mass-Market,False,1,5,2.63e-06,False
Clear Pond,Behr,Mass-Market,False,2,10,9.377499999999999e-05,False
Offshore Mist,Behr,Mass-Market,False,2,13,6.4050000000000005e-06,False
Fresh Day,Behr,Mass-Market,False,2,9,0.0004793,False
Bermudan Blue,Behr,Mass-Market,True,2,13,6.751475e-05,False
Observatory,Behr,Mass-Market,False,1,11,5.13e-06,False
Restless Sea,Behr,Mass-Market,False,2,12,5.949e-05,False
Arrowhead Lake,Behr,Mass-Market,False,2,14,3.4162e-05,False
Glass Sapphire,Behr,Mass-Market,False,2,14,3.6775e-05,False
Cayman Bay,Behr,Mass-Market,False,2,10,2.7624999999999997e-05,False
French Court,Behr,Mass-Market,False,2,12,0.00019,True
Forever Denim,Behr,Mass-Market,False,2,13,2.9155e-05,False
Coastal Vista,Behr,Mass-Market,False,2,13,1.0315e-05,False
Hawaiian Sky,Behr,Mass-Market,False,2,12,2.8645e-05,False
Paris,Behr,Mass-Market,False,1,5,6.61e-05,True
Windsurf,Behr,Mass-Market,False,1,8,4.57e-08,False
Blue Suede,Behr,Mass-Market,True,2,10,6.839e-05,False
Gentle Sky,Behr,Mass-Market,False,2,10,3.3650000000000005e-05,False
Hazy Skies,Behr,Mass-Market,False,2,10,4.755e-06,False
Caspian Tide,Behr,Mass-Market,False,2,12,6.135e-06,False
Crystal Waters,Behr,Mass-Market,False,2,14,2.665e-05,False
Denim Light,Behr,Mass-Market,False,2,11,0.000108655,False
Millstream,Behr,Mass-Market,False,1,10,2.63e-08,False
Polar Drift,Behr,Mass-Market,False,2,11,7.865e-06,False
Laguna Blue,Behr,Mass-Market,True,2,11,6.831e-05,False
English Channel,Behr,Mass-Market,False,2,15,0.0001129,True
Starless Night,Behr,Mass-Market,False,2,14,0.00020354355,False
Nobility Blue,Behr,Mass-Market,True,2,13,6.8975e-05,False
Mozart,Behr,Mass-Market,False,1,6,2.63e-06,False
Dark Cobalt Blue,Behr,Mass-Market,True,3,16,8.244666666666667e-05,False
Mosaic Blue,Behr,Mass-Market,True,2,11,6.94e-05,False
New Age Blue,Behr,Mass-Market,True,3,12,0.000708,False
Neon Blue,Behr,Mass-Market,True,2,9,6.9685e-05,False
Tranquil Pond,Behr,Mass-Market,False,2,13,5.465e-06,False
River Tour,Behr,Mass-Market,False,2,10,0.00010235,False
Hilo Bay,Behr,Mass-Market,False,2,8,2.7073499999999998e-05,False
China Silk,Behr,Mass-Market,False,2,10,6.945e-05,True
Great Falls,Behr,Mass-Market,False,2,11,0.00040085,False
Bluebird,Behr,Mass-Market,False,1,8,8.13e-07,False
Blue Hydrangea,Behr,Mass-Market,True,2,14,6.7617e-05,False
Ballroom Blue,Behr,Mass-Market,True,2,13,6.9155e-05,False
Sweet Juliet,Behr,Mass-Market,False,2,12,4.2595e-05,False
Simply Blue,Behr,Mass-Market,True,2,11,0.0001275,False
Monet,Behr,Mass-Market,False,1,5,1.17e-06,False
Vintage Velvet,Behr,Mass-Market,False,2,14,1.0495e-05,False
Black Sapphire,Behr,Mass-Market,True,2,14,0.000145375,False
Poppy Seed,Behr,Mass-Market,False,2,10,1.3644999999999999e-05,False
Aurora Splendor,Behr,Mass-Market,False,2,15,3.2450000000000003e-06,False
Vigorous Violet,Behr,Mass-Market,True,2,15,4.9e-06,False
Purple Paradise,Behr,Mass-Market,True,2,15,1.77e-05,False
Purple Agate,Behr,Mass-Market,True,2,12,1.0773e-05,False
Lily Of The Nile,Behr,Mass-Market,False,4,16,0.01970332,False
Lilac Mist,Behr,Mass-Market,True,2,10,2.9850000000000002e-06,False
Mystic Fairy,Behr,Mass-Market,False,2,12,7.99e-06,False
Hint Of Violet,Behr,Mass-Market,True,3,14,0.008372873333333334,False
Aster,Behr,Mass-Market,False,1,5,6.46e-07,False
French Lilac,Behr,Mass-Market,True,2,12,6.214500000000001e-05,True
